group,content,url,valence,arousal,dominance,moral1,moral2,moral3
con,@JQAIII he's buying a hand gun on a website not making bombs in his garage. I think we can all chill and not label him as a school shooter,https://twitter.com/a/status/827190126300246020,0.932465292,0.027840642,0.884851832,0.43858797,0.608549589,0.558242714
lib,This week for ✨Joovy Tuesday✨you can win our Toy Caboose 🚂and Toy Car Seat 🚗TO ENTER: click the… https://t.co/ev4oSidDVD,https://twitter.com/a/status/790975734907035650,0.857227391,0.773231485,0.437691757,0.120960672,0.466101563,0.447758444
lib,@CNN he is a large child.  My 11yr old has more control.,https://twitter.com/a/status/780594016282877953,0.668409157,0.677928329,0.256338291,0.976521928,0.474048679,0.885458281
con,"Amusing story on life in America as we devolve into more government controlled/egocentric society.
https://t.co/aBng7WQA0l
#KindleUnlimited",https://twitter.com/a/status/771515093641232384,0.109925916,0.971416861,0.262413186,0.180735101,0.761535789,0.735980192
lib,@mandelarhodes has elected its 2017 Mandela Rhodes Scholars! Read their profiles here: https://t.co/MZJ6ANMD0s https://t.co/Kdkt949rWH,https://twitter.com/a/status/804365481918496769,0.816533648,0.851772742,0.327450719,0.853421877,0.026149197,0.756428838
lib,@SandraBernhard You were a huge presence in my life 25 yrs ago when I was the age of most of the #Orlando victims. Just wanted to say I❤u,https://twitter.com/a/status/743483837099872257,0.027762212,0.153921393,0.826408606,0.760058446,0.033348948,0.209548706
con,"Make your yard stand out among the rest, with our services! Give us a call for a free consultation - 803-957-7335... https://t.co/tnNAUoASot",https://twitter.com/a/status/742349149975150592,0.668706182,0.548140518,0.686833367,0.052486885,0.529647937,0.502201663
con,@brendanrobinson I did!!! You were very sweet for taking your time with your fans!! Thank you!! ☺️,https://twitter.com/a/status/764626443376660481,0.530151485,0.125459205,0.328645336,0.559986145,0.9767683,0.96832469
lib,Frank Ocean... I think I love you and Self Control is the most beautiful song! #blonde,https://twitter.com/a/status/768151172779835392,0.626295917,0.145581395,0.663502411,0.820004919,0.3218116,0.430448699
lib,@megannnn_13 at least you haven't been asked a total of 5 times now whether you're a Geordie..........,https://twitter.com/a/status/789595591126970370,0.731248632,0.606023437,0.328982452,0.308956693,0.776225483,0.69462428
lib,"I'm attending a @theactionnet event: Women's March - Memphis, TN. RSVP here: https://t.co/co6sRrfP3E",https://twitter.com/a/status/821187690896957441,0.085224675,0.799609985,0.754789308,0.78410508,0.899759387,0.510805428
lib,How about you guys give us Hardcore Domination and access to Shipment please? Thank you! #hardcoreplayersmatter @InfinityWard @RavenSoftware,https://twitter.com/a/status/801259974944952320,0.604044096,0.336514893,0.058385384,0.348280967,0.082640096,0.387026647
con,📷 markipliergamegifs: I am Tyler. I’m that friend. 7 Second Challenge: LAUGHING WAY TOO HARD (same) https://t.co/0p91AGSYmz,https://twitter.com/a/status/806012705526190080,0.847990861,0.105468249,0.664718091,0.725288906,0.262486719,0.509943198
lib,@thalesleandro @Zedd nazis and the kkk are both Christian groups and terrorists? But no that's not terrorism cos they're not Muslim,https://twitter.com/a/status/819246471388266503,0.765971083,0.433150421,0.735257901,0.449152044,0.889249989,0.483076362
con,"@mPinoe how gona play for USA national team, but dont stand to RESPECT the anthem..#hoe can do it mls but not for your country #USA",https://twitter.com/a/status/776589654627848192,0.723880847,0.539813533,0.808904412,0.242177996,0.209327733,0.408168667
con,@WayneDupreeShow Pretty sad that these young kids don't know how our country functions. Are they not having to pass a constitution test?,https://twitter.com/a/status/796930778500308992,0.904943153,0.401896658,0.07968807,0.822097218,0.73909243,0.953606419
con,"@The_RandomGary no, now ur changing the question to prove a point. Obviously if u give it life support it will live, but only for a while",https://twitter.com/a/status/784126938700996608,0.834046744,0.335058553,0.816975291,0.680126959,0.339619959,0.789423369
con,If Mark doesn't bring home hot wings we're gonna have a problem,https://twitter.com/a/status/770432584362909696,0.33394883,0.435663757,0.084206822,0.080912843,0.742177988,0.835586532
lib,I told my mom about the extremely creepy guy that sat next to me on the bus today and so she will never let me take a Greyhound bus again...,https://twitter.com/a/status/772177685917204481,0.156157232,0.655469185,0.11582042,0.385828159,0.143573466,0.258851602
lib,@aqualung_s go away? You can't win. There is a school in netherley and near Sefton park I've heard is good but it is a hike,https://twitter.com/a/status/762694413537640448,0.847388612,0.634599315,0.43826864,0.815924957,0.78355565,0.336611964
con,#ReasonsToProtest build a big wall. Kick out non americans. There are laws for a reason.,https://twitter.com/a/status/826097534263193600,0.206687877,0.933040959,0.586397037,0.929893255,0.77339054,0.021561394
lib,"All dogs pooped and fed, and now taking their 10-hour nap 😄",https://twitter.com/a/status/834563849449664512,0.8307098,0.866271773,0.295605814,0.88214034,0.654010625,0.333372155
lib,The 4th of July Fairy is here! Granting all of your patriotic wishes... https://t.co/FDXP1YPTw2,https://twitter.com/a/status/749942352693846017,0.359718149,0.499101421,0.06048834,0.376249413,0.629503847,0.605578795
con,@MustStopMS @MS_Focus @MSassociation make all the money the money I helped collect in marathons raffles all goes to research. People with ms,https://twitter.com/a/status/817459774036078592,0.111192105,0.719940554,0.517664822,0.605735019,0.753316663,0.015258064
lib,"@therankspoon :  1)  I was going to ask how things are going, but now I know.  2) Maybe said thumb and opening serve as a pivot?",https://twitter.com/a/status/746011572749877248,0.860014043,0.390782968,0.06400526,0.841211658,0.527952715,0.895937243
con,"All Parents &amp; Carers....

We're still trying to find a suitable venue for the October 1/2 term holiday camp! 

Thank you for your patience!",https://twitter.com/a/status/783612111951921152,0.63146392,0.934741012,0.892619721,0.143107451,0.110993749,0.979877511
lib,@stacymoya @ChefAdrianne she is amazing! She helped west Kendall baptist hospital get on the map and start being noticed. Now we are a force,https://twitter.com/a/status/743599151418585088,0.458195834,0.798072327,0.189693268,0.009985301,0.557794988,0.070082431
con,"Don't know how I got here, but taking a yoga class with Katie at vision.  #help",https://twitter.com/a/status/800851637195669504,0.408663119,0.186923355,0.240764196,0.799546397,0.472037593,0.847047841
lib,Cash Loans For Bad Credit- Get Installment #CashLoans Support To Defeat Your #Financial Crisis https://t.co/QRKRzlWzJj,https://twitter.com/a/status/780709368211775488,0.105860273,0.625410539,0.267447266,0.42710427,0.959559658,0.255618903
lib,This couple next to me can't keep their hands off each other. It's 530pm. If you need to bone that badly then just go and do it but Jesus.,https://twitter.com/a/status/767486809680941056,0.91177742,0.321298029,0.175987484,0.6724471,0.913589845,0.724041455
lib,"Last chance to get your votes in! Deadline 4pm Nov 1. 

Voting is so easy! Go here: https://t.co/Vbx6U1rBkj https://t.co/xpJjnbJqRN",https://twitter.com/a/status/793238351625138176,0.705919839,0.626603657,0.524029569,0.437431633,0.718070017,0.586738861
lib,"@kuhn_josiah @BarbinMD @JohnJHarwood I realize fake news/history fits your narrative, but it doesn't make it any less untrue.",https://twitter.com/a/status/829357239857246208,0.19566271,0.690624597,0.12115499,0.948118232,0.969349522,0.60943927
lib,The Senate is voting on Sessions’ nomination for AG tonight. We have a moral obligation to defeat him. Call your Se… https://t.co/rMLUKDnj2N,https://twitter.com/a/status/829410804101414912,0.166529064,0.196150081,0.943422844,0.300008079,0.635335962,0.516777787
lib,@OhKrylo Nifty. Is it that group that set up the discord chat? I saw their PF up once and have considered it but didn't.,https://twitter.com/a/status/781508033092411392,0.694060611,0.345053046,0.464415018,0.266986134,0.645963141,0.763102988
lib,#GOP wants terrorists and criminals to have guns.They refuse to require background checks on ALL purchases. @SpeakerRyan #StoptheHate,https://twitter.com/a/status/746047046604492804,0.547209759,0.10425171,0.800196389,0.758931812,0.634196689,0.138734709
lib,Had the best time at @SpaceCenterHou over the weekend! Take your kids! Take yourself! https://t.co/1sUuNVVQKn,https://twitter.com/a/status/750308628784029701,0.361851326,0.305108803,0.382875565,0.350021168,0.289121407,0.171628133
lib,Thank you @J_Klinsmann for trying. It is hard to be successful in a nation with no soccer culture.,https://twitter.com/a/status/800810251599671297,0.334018807,0.217829987,0.230840868,0.950211921,0.282119658,0.906038358
con,Couldn't agree more. Great article. Once the slide shows in the lagging measures... your a decade too late. https://t.co/gP0o5L49Bj,https://twitter.com/a/status/828004313783889920,0.513152118,0.033490724,0.329013999,0.153357799,0.354069163,0.497132311
con,Nice little trial run for my back. Second week in a row recovering from a injury I got outside of running. ... https://t.co/UEBX0mdRn4,https://twitter.com/a/status/776757552604450819,0.6121212,0.678116147,0.620565095,0.385822026,0.148517372,0.270671408
lib,"Usher in a uniform road tax regime for India. It bleeds whenever one shifts job, state. Scrap antediluvian rules. https://t.co/rjMoW0lQLH",https://twitter.com/a/status/760814458914484224,0.22424093,0.514042027,0.735099421,0.471204692,0.642285271,0.232139368
lib,My #kitten slept on my head last night - does that mean I'm going to need to start putting Revolution on the back of my neck once a month?,https://twitter.com/a/status/766080047539105792,0.455861986,0.734643214,0.079664697,0.484178765,0.683922057,0.934692056
con,Iran claims it thwarted major terror attack https://t.co/Eeew2s4Drs,https://twitter.com/a/status/744879717333999616,0.44662222,0.123432233,0.345473725,0.218339809,0.819261549,0.183865345
lib,"If Donald Trump hasn't asked R Kelly to perform at his inauguration, he's missing a ""golden"" opportunity",https://twitter.com/a/status/818994327342809088,0.836169937,0.018487363,0.903984207,0.476138069,0.618866139,0.309081157
con,If you don't like the movies Young Guns and Young Guns II we can't be friends. #couldvekilledyadick #BillyTheKid,https://twitter.com/a/status/738086053693644800,0.346994391,0.320195555,0.987519837,0.910588815,0.256256745,0.20291887
lib,@WestHamUtd Legends Frame kindly donated to raise money for @thectsbrighton Bid here: https://t.co/w0gymQlr2i Pls RT https://t.co/3NYLfqJ9L9,https://twitter.com/a/status/765521361653596160,0.836550715,0.978706558,0.661665234,0.093875848,0.512720755,0.76349596
con,@SpeakerRyan You're a pussy.,https://twitter.com/a/status/786596836584755201,0.281551992,0.833145882,0.103624177,0.800362287,0.711390101,0.352811825
con,@Dat_Ging hopefully Ramsay doesn't get to it. He'll be up studying for days.,https://twitter.com/a/status/755528860947640325,0.906104334,0.157660937,0.628930857,0.554321262,0.631082009,0.656850172
lib,I forgot to say Ezekiel has a tiger 🐯. Already loving this and Carol https://t.co/ubGSZAEWUS,https://twitter.com/a/status/792896748721086465,0.779502593,0.992963515,0.370505054,0.863702408,0.55936072,0.188285964
con,"The second option is always better.
-Unknown",https://twitter.com/a/status/769512379138789376,0.155189734,0.060668593,0.831256958,0.545275033,0.877829976,0.405511535
lib,"Something tells me if you get an x amount of life insurance and you are found dead on your bed, your lover makes... https://t.co/MYjVpyX9R7",https://twitter.com/a/status/818661642531639296,0.792079036,0.580210895,0.123475097,0.107579765,0.726592912,0.014328311
lib,@HayleyKiyoko #graveltotempo is the only song that I've been listening to the past whole week. And the video 👏 Just amazing. Thank you! ❤,https://twitter.com/a/status/767891030247034880,0.080291796,0.444417569,0.311786852,0.148249858,0.068360365,0.230631015
con,"Not sure how he picks Fowler with his recent play, failing to finish 58th to make East Lake and his abismal RC record. SMH #RyderCup",https://twitter.com/a/status/775354658483163136,0.311040192,0.712913072,0.663634836,0.176917874,0.248679655,0.544511234
con,"First: I love you
second : First https://t.co/OAZ9Cm5Iaj",https://twitter.com/a/status/822514610003738624,0.980277809,0.118721897,0.811903979,0.257030385,0.127875663,0.369460621
lib,"i can't believe the generation after us will never know what it's like to go to the video store... 

and a rent a movie....",https://twitter.com/a/status/808156491202994177,0.220722793,0.405860927,0.743863262,0.440122466,0.063950641,0.616479578
con,"I can help you build a #business that supports your dream #lifestyle!

Check out more here: https://t.co/QgMRpaSy93 https://t.co/L44dUHOR9E",https://twitter.com/a/status/742651866224459776,0.979129247,0.040152476,0.819613552,0.114250246,0.039224369,0.369413824
lib,@aa thxs 4 making flying w littles less painful. Crew from CMH-DFW was awesome including hot choc cookies and milk for my 5 yr old. Onto PDX,https://twitter.com/a/status/776141025840476160,0.387571864,0.490458774,0.25848676,0.536497816,0.75872604,0.776032232
con,"I liked a @YouTube video https://t.co/IjG8wiN6hI Black Trump supporters called 'racist', 'Uncle Tom' speak out. A call for unity.",https://twitter.com/a/status/762939170146975744,0.043166937,0.936782355,0.704461838,0.220045924,0.474526933,0.66014366
lib,@ColleenB123 Colleen when you do a Miranda duet which side do you record first and how long does it take to write the script.,https://twitter.com/a/status/759226926103982081,0.320464296,0.03893341,0.566882051,0.19378319,0.44450325,0.429771529
lib,"Sorry to all you Hamilton fans, but I’m with Burr.",https://twitter.com/a/status/795994711714566144,0.241698239,0.638472903,0.374462626,0.868127765,0.456509579,0.037282092
con,"If Hillary wins, the gun sales you've seen under Obama will look like a slow day after the holidays.",https://twitter.com/a/status/786909372077207552,0.142664326,0.745925258,0.366739761,0.104930717,0.323315604,0.495185836
lib,A Happy 4-0 to @RepSinema!  Friend to vets and one of the fiercest competitors I know.  So glad to have you fighting for us!  cc: @iava,https://twitter.com/a/status/752874346507558912,0.825939398,0.79900362,0.68688313,0.261646207,0.881188597,0.453771916
con,"@GeraldoRivera @realDonaldTrump 
Why do you care about Trump, you say your a friend, really doesn't sound like it.",https://twitter.com/a/status/786969521865183233,0.480959567,0.638772673,0.011954774,0.168407316,0.67063457,0.002929778
lib,Can we just take a second to appreciate how lit @chancetherapper was last night...that was an EXPERIENCE.,https://twitter.com/a/status/772796634820382720,0.309936111,0.86827908,0.001710032,0.1799302,0.836703183,0.140413184
lib,@WestHam_News Legends Frame - donated to raise money for @thectsbrighton Bid here: https://t.co/w0gymQlr2i Pls RT https://t.co/cGC4ULRjC6,https://twitter.com/a/status/765523340534710273,0.283983662,0.430333584,0.972711863,0.352989902,0.412914773,0.17188285
lib,That moment when you pull into Union Station the second the Jays game ends https://t.co/KvfjvSFGCs,https://twitter.com/a/status/785317579913125889,0.437865068,0.031379871,0.079999776,0.217502014,0.020969597,0.77611307
lib,Hey guys i'm cleaning out my makeup cases. If anyone wants to shop my makeup it's all on my Mercari Take a look... https://t.co/eb9Os7VuAh,https://twitter.com/a/status/776922662916370432,0.730953395,0.166719904,0.142884961,0.960480055,0.774159091,0.493315803
lib,@VanossGaming dude make another dying light video I laughed my ass off at that video plz I'm already subscribed,https://twitter.com/a/status/752686331885596672,0.585751485,0.208865797,0.765877742,0.1742956,0.978657323,0.940880846
lib,"@POTUS uh, it's called a representative democracy for a reason. Read a book. The people have aways been in control.",https://twitter.com/a/status/822818862089564162,0.908207132,0.838397948,0.061595139,0.701766078,0.259416217,0.057682732
lib,@Reuters  https://t.co/BD6Txitkc9 Earn 10$ for every 30 second Task. Internet Job https://t.co/XIn4VMq4Et,https://twitter.com/a/status/773148797857857536,0.436929951,0.554660752,0.003018308,0.747279537,0.15723695,0.170337307
lib,"@valrus @tansarue When I feel like it, nosy ass. Not your concern.",https://twitter.com/a/status/755819829282611200,0.422808723,0.440256765,0.940689524,0.512418138,0.891775909,0.968967489
con,"Trump in Diamondale Michigan this Friday!Get out and show him your support!
For free tickets- https://t.co/MFHnugIecy",https://twitter.com/a/status/765656032051884036,0.689299364,0.794738597,0.513051275,0.263649718,0.953063908,0.953498618
lib,Secretary Devos will give complete freedom of choice to students on what guns to take to school. #DumpDevos #resist,https://twitter.com/a/status/829085839581921280,0.022373989,0.487889034,0.437098368,0.077180947,0.87875568,0.871292942
con,Stay tuned - Day 2 of the #RNCinCLE starts soon! Stay on top of live coverage here: https://t.co/ZaxR3KOlcU https://t.co/HMbfHuf4er,https://twitter.com/a/status/755515699871768576,0.249624053,0.050563065,0.257276703,0.036412653,0.471329594,0.057551832
con,@JOEROWE409 @hmeridian2 @WSJ some of Bill's victims disagree with your comments.,https://twitter.com/a/status/785233988159934464,0.062817992,0.909945131,0.26721888,0.501262151,0.461861377,0.754953079
lib,How to Close a Gender Gap: Let Employees Control Their Schedules https://t.co/JdRkf67KW4 via @UpshotNYT,https://twitter.com/a/status/829097393920540672,0.278782906,0.6970801,0.415012953,0.386712257,0.902854443,0.679675958
con,Californians Suggest ‘Calexit’ in Wake of Donald Trump Win https://t.co/isN9HXEF3U   Awesome if Cal separated from USA!,https://twitter.com/a/status/796433153757843456,0.082016579,0.586436877,0.769395881,0.280726848,0.390519014,0.468313183
con,@BigT44DFS Hey bro know you're busy but I read your TE article and I'm wondering if Gresham's knee impacts your call at all?,https://twitter.com/a/status/810342332327428097,0.917721866,0.012087228,0.249879896,0.817182604,0.451484958,0.909484185
lib,You are creating a dangerous world. 😥@vp @SpeakerRyan https://t.co/1GfG9QThxM,https://twitter.com/a/status/825711829057810432,0.574295082,0.786065271,0.443523301,0.447287803,0.580433,0.559883948
con,"@Lance210 I've been a fan since the vine days I subbed to your YouTube channel in the first 5,000 I watched your bet first vlog. I deserve a",https://twitter.com/a/status/789287439491698689,0.133502994,0.808366992,0.040179507,0.639512828,0.626442679,0.542856788
lib,@HaleySGreene @MSU_McMaster I second this we're dying down here :'(,https://twitter.com/a/status/821827911892275200,0.933274437,0.054071963,0.875517663,0.541724828,0.466657589,0.572006154
con,im so tired but i have to stay up and write this damn play😫,https://twitter.com/a/status/739671091849908225,0.0959521,0.954289181,0.551685284,0.261394991,0.723290603,0.546515267
con,Was told beer &amp;mayo make your hair have a natural sheen. I looked like I combed my hair with a pork chop for a month.@FallonTonight #badvice,https://twitter.com/a/status/781335902253494272,0.489575829,0.690401803,0.927419195,0.182742164,0.563139609,0.998955577
lib,Great opinion piece by @MartinOMalley: Mr. Trump's Catholic problem @huffpostblog https://t.co/9jcUue6B5P via @HuffPostPol,https://twitter.com/a/status/766046157705474048,0.810868127,0.193737019,0.475731607,0.811480197,0.301636664,0.407322315
con,@ElderScrolls @Skatezilla10 i did the math and there is no way you legit got that high cause youd need to b atleast 2000 for your stam,https://twitter.com/a/status/794961380348665856,0.421494836,0.488324299,0.701411271,0.132350814,0.727675444,0.468133253
con,"@herondarIing @mindbendermind No, but you sure do want them to decide what kind of birth control you can use for free.",https://twitter.com/a/status/758785988948815872,0.249953341,0.360083389,0.402709954,0.017008271,0.583827603,0.138335918
con,Scotch egg and an ale at my favourite ground. Yes cricket. Yes egg. https://t.co/QEas1Be5zi,https://twitter.com/a/status/764448810160513024,0.163158506,0.409053694,0.871483675,0.267260105,0.526627861,0.731423159
con,"@realDonaldTrump  It is so sad the news always show white men on your side and Blacks not on your side, I &amp; many of color are on your side,",https://twitter.com/a/status/825333931725692928,0.06521317,0.703622024,0.721738441,0.140533771,0.30306391,0.129652788
con,"@dannykanell @RussilloKanell Dabo is spot on on 2 things, we all have our right to an opinion, and our biggest problem is a sin problem.",https://twitter.com/a/status/776221417054564352,0.584844072,0.59410137,0.76424019,0.938785212,0.268267698,0.784727587
lib,@SenSchumer @SenGillibrand Sen. Sessions is not fit to enforce our nation's civil rights laws. #stopsessions,https://twitter.com/a/status/818840905851383808,0.590274696,0.175207528,0.656114983,0.993431363,0.933804043,0.76554866
lib,The one who is the master of the self is able to master situations and control people.,https://twitter.com/a/status/779608919337529344,0.401963232,0.204868376,0.646162392,0.566467523,0.077499149,0.099575287
lib,@proadstudio “We the People” know the fake-state of Israel will sink beneath the weight of their “Iron-Dome of Death”.  Go USA!,https://twitter.com/a/status/771733273475186688,0.87487935,0.952043557,0.467829891,0.041451673,0.878809561,0.093652841
lib,Update: been back at college for approximately three hours and I think I already need a playa bowl. Electric mermaid to Mass pls,https://twitter.com/a/status/821035152533049346,0.253738848,0.603898836,0.393779122,0.272068298,0.792779571,0.707481158
lib,@KristenGeil @mikemoreau85 @WholeFoods @jmart31 @Kdotmart I second the motion.,https://twitter.com/a/status/821735359138660352,0.504044451,0.24535292,0.041638664,0.774327001,0.379127845,0.684053641
lib,Could've been edited so the movie wasn't slow in some parts but end product is a nice 8/10,https://twitter.com/a/status/788583407529844736,0.157082838,0.691082187,0.213508025,0.502062037,0.466046835,0.102347325
lib,"To all those gathered at Capitol for #LightingTheWay speak out to #DisarmHate, thank you. Keep your voices loud! https://t.co/xQ8uIbzSdH",https://twitter.com/a/status/753742600960634880,0.062306195,0.191616436,0.991527876,0.278479243,0.315750605,0.282607838
con,"I don't mean extended minutes, if they're all on the floor for even a second it's automatically the high point of the 16-17 NBA season",https://twitter.com/a/status/780504810097377281,0.239083867,0.200453554,0.513292183,0.845433361,0.393476932,0.250392673
lib,That didnt prevent my realtor from saying he hopes a bomb wud drop on the Mideast coz we're the source of terror https://t.co/fjrTwVuE3s,https://twitter.com/a/status/748960510159233024,0.190750554,0.636964956,0.089137972,0.987331229,0.603300067,0.750341203
con,Second cup of tea tonight... I hate soar throats,https://twitter.com/a/status/815402808774197248,0.683171888,0.419337665,0.678192207,0.558349708,0.280368473,0.02683493
lib,"Have you always thought about doing something ""different"" or ""crazy"" or ""fun"" with your hair or… https://t.co/dSIDXTlo36",https://twitter.com/a/status/816868055049502721,0.741829034,0.89125648,0.067586583,0.79446948,0.061965653,0.742159261
con,"@TonyGrossi coach is like ""we just got traded""
Thomas: where?
Coach: not Cleveland does it matter where!
Thomas: bags already packed",https://twitter.com/a/status/806574300543197184,0.49186889,0.598898031,0.517591641,0.398609284,0.361210132,0.80433543
lib,@seattletimes Paul Ryan is a coward. He hasn't the moral  balls to stand up to Trump so he's taking it out on the Dems.  Oooh so tough.,https://twitter.com/a/status/751200683789946880,0.692818415,0.470398157,0.91216607,0.230873576,0.876447943,0.515604205
lib,@ashleyhufford some of us plebeians haven't gotten around to that yet because we haven't seen the Hamildoc already 😜,https://twitter.com/a/status/789641899963449344,0.356562398,0.665953078,0.079234154,0.81252157,0.153574701,0.133776433
lib,@Mets @Noahsyndergaard yes yes yes Mets Mets Mets,https://twitter.com/a/status/739115467680276480,0.880623889,0.811721073,0.409164461,0.357167033,0.617192977,0.358911288
lib,The last Sumatran elephants need your voice! https://t.co/GrjnoFCCbH via @RainforestResq,https://twitter.com/a/status/819974728790130688,0.095864324,0.125869893,0.940663218,0.21966884,0.382473756,0.009238954
lib,DT says that people are angry at Hillary but they are disgusted with him!,https://twitter.com/a/status/785290118106083328,0.954209069,0.462289625,0.17657737,0.596766423,0.632759638,0.283580855
lib,"The United States, with less than 5 percent of the world’s population, has about 35–50 percent of the world’s civilian-owned guns.",https://twitter.com/a/status/742014723101720576,0.45249334,0.710057615,0.774238854,0.848849284,0.273703536,0.618021873
lib,Too much pain. Too much loss. Too many killed. Too much inaction.  #PrayForOrlando https://t.co/85misbG8nA,https://twitter.com/a/status/742125192793731073,0.285458581,0.438611577,0.963296163,0.691244795,0.836879574,0.643211639
con,"A delayed landing in Denver &amp; a mad dash to the airplane, we arrived in Reno for #The508 - but with no bikes! https://t.co/xoCtH4GnFY",https://twitter.com/a/status/776305436601360384,0.914667151,0.323277908,0.885802376,0.895612397,0.110510645,0.117219505
con,"@RenesPoints oops I didn't mean upgrade through AMEX! But yes a cancel, then re-apply for Reserve. Thanks! #youvegotmyback #keepclimbing",https://twitter.com/a/status/823344635284111361,0.364767744,0.859906016,0.883798697,0.723866938,0.370359604,0.82378642
con,it's only week 1 and there's already so much homework,https://twitter.com/a/status/774068994986782720,0.259078055,0.694575321,0.164558917,0.874325639,0.577733124,0.726641043
lib,"Jimmy G out to win Brady’s job. Impossible task, but A for effort early.",https://twitter.com/a/status/775134432655204352,0.379822634,0.782903335,0.422590607,0.599258594,0.396931951,0.301822874
lib,DISGUSTING. violates 1st amendment rights https://t.co/zKlHrfq8nL,https://twitter.com/a/status/825781736051240961,0.277539172,0.1864227,0.303582276,0.403967048,0.976450315,0.980275283
con,Most celebs are ineffectual. They get mike time not for their rationality but for their predictable absurdity. https://t.co/xBH5GIQzbS,https://twitter.com/a/status/818216788248903680,0.204446203,0.148537845,0.719119226,0.538217263,0.42187263,0.125633722
con,Alright seriously I saw like 5 more posts today about the sunflower garden am I missing something?,https://twitter.com/a/status/772917984822255616,0.26097597,0.878679061,0.815229635,0.443492212,0.370540096,0.479605799
con,i like blonde but you shouldn't be allowed to write about it if you didn't write a thinkpiece about wildheart too,https://twitter.com/a/status/770483249328054276,0.308345783,0.951407145,0.267495764,0.800318719,0.960902299,0.212291211
lib,I've been watching C-SPAN2 for nearly 2 hours. If only the @SenateGOP was too. #enough #fillibuster,https://twitter.com/a/status/743236356185296897,0.11624136,0.513495716,0.188713345,0.875695886,0.257623383,0.037415846
lib,Check This Out! Ceramic Tower Heater With Remote Control #OnSale #ForSale #Discount #Deals #FollowMe #AddMe #Shoppi… https://t.co/Ov3XtN3sXB,https://twitter.com/a/status/781936335191961601,0.992058534,0.982464641,0.715299526,0.464383401,0.444017823,0.630701804
lib,something that may have slipped by with the bombardment of news: Russia has softened its domestic violence laws https://t.co/wgtKF0iegX,https://twitter.com/a/status/826463125608267777,0.258011061,0.502330056,0.423169412,0.232859038,0.342060269,0.516146632
lib,"Proud to see the Senate Democrats take a stand on guns! ""Can you imagine if after September 11th we did nothing?"" @ChrisMurphyCT #filibuster",https://twitter.com/a/status/743193517355327489,0.8938687,0.865113583,0.807133977,0.932333619,0.724436721,0.861116086
con,Call me Islamophobic all you want but at least other religions aren't throwing gays off roofs and oppressing women on a mass scale.,https://twitter.com/a/status/756515727327322112,0.412554946,0.229648158,0.769557819,0.297967585,0.27930601,0.806266865
lib,"Expecting our infotainment news industry to keep government ""honest"" is like asking a marshmallow company to write nutrition labels.",https://twitter.com/a/status/804767725105115136,0.520234718,0.952742888,0.389168036,0.504713645,0.731309007,0.993491921
con,"'Remove grid lines' in #MSexcel is like the bleach and facial you get done at the cheap barber, to attend a function  
#GareebonKaSRK",https://twitter.com/a/status/758525188132732928,0.30235289,0.315548581,0.850762759,0.274178357,0.550285492,0.760493899
con,@benschnuck_  When someone you really don't like calls your their friend😂,https://twitter.com/a/status/783825650952003584,0.66781183,0.078409809,0.624569654,0.62970536,0.663251444,0.662080508
lib,"I pledged to Rise, Love, Resist with @CODEPINK! Join me in challenging hate with loving resistance here:  https://t.co/FN51DfuRLl",https://twitter.com/a/status/799434219080531968,0.985589493,0.582504661,0.531010822,0.502363443,0.180839752,0.162616279
con,I want a second job,https://twitter.com/a/status/748707559456985088,0.340415026,0.401017166,0.489660021,0.193343273,0.853465785,0.280930182
con,@MeetThePress @amjoyshow when BO tweeted u all thought he was the coolest pres ever. Now Trump tweets and it's a problem haha! #fakenews,https://twitter.com/a/status/813050321731719169,0.276988019,0.661426914,0.898517101,0.408403058,0.964385884,0.631795779
con,Exercising our 2nd Amendment Rights today... #Surpressed https://t.co/Lyfz0ZXqN3,https://twitter.com/a/status/787731256570056704,0.931835488,0.904244252,0.875791234,0.472992498,0.888395129,0.560884135
lib,Masters Level Second year 2072 Exam Schedule: Tribhuvan University https://t.co/NjTgInucLY,https://twitter.com/a/status/804196438255239168,0.062386194,0.136323404,0.756214352,0.919110342,0.49789676,0.731236148
con,"@Thomasdale5 Whenever I get homesick, I watch your ""Shit Long Island People Say"" video. It's not a slice and a bagel, but it makes me smile.",https://twitter.com/a/status/798685607010697216,0.686690527,0.614300394,0.913928833,0.293453589,0.918583612,0.36245132
lib,"Why can't we remember #loveislove only love can drive out hate.
#PrayForOrlando #PrayForAmerica  #PrayForPeace",https://twitter.com/a/status/742150380197445632,0.775909235,0.361704466,0.974130695,0.312002042,0.697936224,0.474924586
lib,Swiss' #1 boobs are out of control #beachvolleyball #RioOlympics2016 #Rio2016 #Olympics2016,https://twitter.com/a/status/762124495368757249,0.874316768,0.906990451,0.482908313,0.279110158,0.110529646,0.855699552
con,@tomdevacct I don't know you but I do know you never served your Country. Your a COWARD AND A JACKASS!!! YOUR IRRELEVANT. A NO VOTE.. LOL,https://twitter.com/a/status/771390423323541505,0.666145064,0.242146369,0.042854378,0.211768804,0.597664322,0.105733663
con,I really wonder what goes thru ppl's head when they think it's necessary to record minutes worth of snap stories at a concert,https://twitter.com/a/status/777342249600516096,0.108880841,0.836337041,0.406677191,0.48445961,0.56609653,0.635475793
