,tweetId,tweetIdx,group,content,rawContent,screenName,valence,valenceGrpPred,valenceSeq,valenceSeqRank,dominance,dominanceGrpPred,dominanceSeq,dominanceSeqRank,care,careGrpPred,careSeq,careSeqRank,fairness,fairnessGrpPred,fairnessSeq,fairnessSeqRank,loyalty,loyaltyGrpPred,loyaltySeq,loyaltySeqRank,authority,authorityGrpPred,authoritySeq,authoritySeqRank,purity,purityGrpPred,puritySeq,puritySeqRank,pred,prob,pdpValue,clusterId
2118,817507865200041985,2118,1,"i have to call bs on this . almost <allcaps> no one </allcaps> in an elected office will vote for gun control , even for the mentally ill . <url>","i have to call bs on this . almost <allcaps> no one </allcaps> in an elected office will vote for gun control , even for the mentally ill . <url>",User2118,0.125,1,mentally,1.311765988,0.416666667,1,in an elected office will vote for gun control,2.437951492,0,1,in an elected office will vote for gun control,2.383070913,0,1,in an elected office will vote for gun,2.777904749,0,1,one </allcaps> in an elected office will vote for,2.160698619,2,0,i,0.292836978,1,0,i,0.274448064,0,0.3095238095,,1
2119,743277608373198848,2119,1,we can not let time stop the resolve of this moment to stop gun violence . america has had <hashtag> enough gun violence </hashtag>,we can not let time stop the resolve of this moment to stop gun violence . america has had <hashtag> enough gun violence </hashtag>,User2119,0.541666667,1,enough,0.448644214,0.666666667,1,the resolve of this moment to stop gun violence,2.437884268,3,1,we,0.83378606,1,1,the resolve of this moment to stop gun violence,2.303103926,3,0,we,0.511153468,2,0,we,0.328655873,1,0,we,0.375352103,1,1.0,,9
2120,745947592316583936,2120,1,thankful to my rep - <user> - and all dems taking a stand to fight gun violence <hashtag> no bill no break </hashtag> - stay strong ! <url>,thankful to my rep - <user> - and all dems taking a stand to fight gun violence <hashtag> no bill no break </hashtag> - stay strong ! <url>,User2120,0.958333333,1,taking a stand to fight,3.473523058,0.854166667,1,all dems taking a stand to fight gun violence,2.43676125,3,1,thankful,2.175657766,2,1,all dems taking a stand to fight gun violence,2.969797887,3,0,and all dems taking a stand to fight gun,2.841482778,3,0,all dems taking a stand to fight gun violence,2.970517957,1,0,thankful,1.774264048,1,1.0,,8
2121,808296659088273408,2121,0,ya think there might be a conspiracy to advance gun control ? go tucker expose these nut - jobs we have in government positions . <url>,ya think there might be a conspiracy to advance gun control ? go tucker expose these nut - jobs we have in government positions . <url>,User2121,0.270833333,0,there might be a conspiracy to advance gun control,2.805129759,0.604166667,0,there might be a conspiracy to advance gun control,2.435984899,2,0,there might be a conspiracy to advance gun control,3.52904335,1,0,advance,1.332608322,2,0,there might be a conspiracy to advance gun control,2.051845397,2,0,ya,1.001161275,1,0,ya,1.74612496,0,0.3095238095,,7
2122,817867529909633024,2122,1,<user> : : looks up : : <allcaps> this </allcaps> is what an echo chamber looks like ! gun reform is not stripping 2 nd amendment rights . educate yourselves,<user> : : looks up : : <allcaps> this </allcaps> is what an echo chamber looks like ! gun reform is not stripping 2 nd amendment rights . educate yourselves,User2122,0.416666667,0,gun reform is not stripping 2 nd amendment rights,2.777614396,0.5625,1,gun reform is not stripping 2 nd amendment rights,2.435923477,0,1,gun reform is not stripping 2 nd amendment rights,2.839206106,0,0,nd amendment rights,1.3232258,2,0,educate,1.530324573,2,0,gun reform is not,2.770244592,1,0,<user>,0.200844208,0,0.3095238095,,0
2123,739505340555923456,2123,1,"<user> <user> united we stand against terrorism , gun violence and drugs abuse . let live together as one .","<user> <user> united we stand against terrorism , gun violence and drugs abuse . let live together as one .",User2123,0.916666667,0,gun violence and drugs abuse,2.771208489,0.833333333,1,let live together as one,2.433642087,3,1,gun,0.253098134,1,1,<user> <user> united we stand against terrorism,2.714381959,3,0,<user> <user> united we stand against terrorism,3.235413101,2,0,united we,2.324891235,1,0,<user>,0.170939747,1,1.0,,9
2124,742019683654631424,2124,1,please tell me we do not have a homophobia problem . please tell me we do not have a gun control problem .,please tell me we do not have a homophobia problem . please tell me we do not have a gun control problem .,User2124,0.333333333,1,control problem,2.447820029,0.25,0,me we do not have a gun control problem,2.433551767,2,1,tell me we do not have a homophobia problem,2.870830049,0,1,not have a homophobia problem,2.681416628,2,0,please,0.586328407,2,0,please,0.821497212,0,1,please,0.395943371,1,0.8571428571,,4
2125,759027940810076160,2125,0,<user> <user> only illegal gun owners . <allcaps> duh </allcaps> . do your homework,<user> <user> only illegal gun owners . <allcaps> duh </allcaps> . do your homework,User2125,0.3125,0,<user> <user> only illegal gun owners,2.177728792,0.625,0,<user> <user> only illegal gun owners,2.433314747,0,0,<user> only illegal gun owners,2.146724041,0,0,illegal,0.442199483,2,0,your,0.919147506,0,0,illegal,1.628950309,1,0,<user>,0.188147006,0,0.4166666667,,6
2126,803408798689824768,2126,0,"<user> typical liberal , assuming every attack is gun violence . <repeated> it was a <allcaps> islamic terrorist attack </allcaps> with a car and machete .","<user> typical liberal , assuming every attack is gun violence . <repeated> it was a <allcaps> islamic terrorist attack </allcaps> with a car and machete .",User2126,0.0625,0,islamic terrorist attack </allcaps> with a car and machete,3.090195118,0.520833333,0,assuming every attack is gun violence,2.431205722,2,0,<repeated> it was a <allcaps> islamic terrorist attack,2.374996449,0,0,typical liberal,2.294252756,2,0,<user>,0.258669025,2,0,liberal,0.853278945,0,0,islamic terrorist attack </allcaps> with a car and machete,2.986249347,0,0.0,,4
2127,742909989283450881,2127,1,does anyone know of any upcoming events at the mi state capitol supporting <allcaps> lgbt </allcaps> rights and / or protesting current gun laws ? <hashtag> we are orlando </hashtag>,does anyone know of any upcoming events at the mi state capitol supporting <allcaps> lgbt </allcaps> rights and / or protesting current gun laws ? <hashtag> we are orlando </hashtag>,User2127,0.75,1,does anyone know,2.23886376,0.5625,1,mi state capitol supporting <allcaps> lgbt </allcaps> rights and,2.430670596,3,1,mi state capitol supporting <allcaps> lgbt </allcaps> rights and,2.462667722,2,1,mi state capitol supporting <allcaps> lgbt </allcaps> rights and,2.395911259,3,0,the mi,2.650097567,2,0,does,0.455283616,1,0,does,0.913386791,1,1.0,,2
2128,743236608657285120,2128,1,"illinois u.s. rep . dold breaks ranks with <allcaps> gop </allcaps> , endorses gun control measures <url>","illinois u.s. rep . dold breaks ranks with <allcaps> gop </allcaps> , endorses gun control measures <url>",User2128,0.604166667,1,endorses gun control measures,3.054582619,0.4375,1,dold breaks ranks with <allcaps> gop </allcaps>,2.429501513,0,1,dold breaks ranks with <allcaps> gop </allcaps>,2.303478799,2,1,dold breaks ranks with <allcaps> gop </allcaps>,2.485132063,2,0,illinois u.s.,2.072901303,3,0,endorses gun control,1.850295073,1,0,illinois,0.894490037,1,1.0,,5
2129,809589829742825472,2129,0,<user> republicans want minimum wage and gun control . but those damn republicans keep fighting against it . <hashtag> liberal logic </hashtag>,<user> republicans want minimum wage and gun control . but those damn republicans keep fighting against it . <hashtag> liberal logic </hashtag>,User2129,0.354166667,0,republicans want minimum wage and gun control,2.981404787,0.458333333,0,but those damn republicans keep fighting against it,2.429369151,0,1,but those damn republicans keep fighting against it,2.096595103,1,0,but those damn republicans keep fighting against it,2.272640231,2,0,<user>,0.203907417,0,1,<user> republicans want minimum wage and gun control,3.396106854,1,0,<user>,0.19938339,0,0.3008130081,,6
2130,775881535564152832,2130,0,gun show 😎 💪 🏼 <url>,gun show 😎 💪 🏼 <url>,User2130,0.854166667,1,gun,0.392063649,0.333333333,0,gun show,2.428866184,0,0,gun show 😎 💪 🏼,2.790942926,1,0,gun,0.390721776,2,0,gun show 😎 💪 🏼,3.106252993,2,0,gun,0.259614509,1,0,gun,0.250814546,0,0.0,,0
2131,742859730276777985,2131,1,the solution is <allcaps> never </allcaps> going to be looser gun laws . republicans & democrats need to come together to stop gun violence <url>,the solution is <allcaps> never </allcaps> going to be looser gun laws . republicans & democrats need to come together to stop gun violence <url>,User2131,0.5,0,to be looser gun laws,2.979576067,0.625,1,democrats need to come together to stop gun violence,2.428828827,1,1,<allcaps> never </allcaps> going to be looser gun laws,2.80790365,2,1,democrats need to come together to stop gun violence,2.266981174,3,0,come together to,2.504477571,2,1,democrats need,1.996325684,1,0,the,0.306564798,1,1.0,,5
2132,750825353116000256,2132,0,<user> im sure criminals will drop there guns just cuz matt damon spoke ? what a joke ! look @ ca or chi & tell me gun laws work <hashtag> idiot </hashtag>,<user> im sure criminals will drop there guns just cuz matt damon spoke ? what a joke ! look @ ca or chi & tell me gun laws work <hashtag> idiot </hashtag>,User2132,0.104166667,0,will drop there guns just cuz matt damon spoke,2.455897894,0.395833333,0,will drop there guns just cuz matt damon spoke,2.428222736,2,0,will drop there guns just cuz matt damon spoke,2.862093002,1,0,gun laws work,2.080660936,2,0,will drop there guns just cuz matt damon spoke,1.902968854,2,0,sure,1.54742153,1,0,<user>,0.202851959,0,0.3095238095,,7
2133,742101717852917760,2133,1,"<user> white people freak out when the topic of gun controls comes up . keep your guns , but wait a week or <number> for your next gun .","<user> white people freak out when the topic of gun controls comes up . keep your guns , but wait a week or <number> for your next gun .",User2133,0.354166667,0,freak,1.941103177,0.4375,1,out when the topic of gun controls comes up,2.428089387,0,0,out when the topic of gun controls comes up,2.750109576,1,0,gun controls,1.709937854,2,0,<user>,0.279889908,2,1,white people,2.672775891,1,0,<user>,0.192271717,0,0.3095238095,,0
2134,754086474186944512,2134,0,"<user> you had <number> years to pass gun control . alas , your priorities were obamacare . you had ur chance . do not blame <allcaps> gop </allcaps> for your misgivings","<user> you had <number> years to pass gun control . alas , your priorities were obamacare . you had ur chance . do not blame <allcaps> gop </allcaps> for your misgivings",User2134,0.1875,0,<user> you had <number> years to pass gun control,3.283916218,0.458333333,0,<user> you had <number> years to pass gun control,2.428089094,2,1,<user> you had <number> years to pass gun control,1.745762988,0,1,do not blame <allcaps> gop </allcaps> for your,2.694722527,0,1,do not blame <allcaps> gop </allcaps> for your,2.309660489,0,1,do not blame <allcaps> gop </allcaps> for your,2.844410165,1,0,<user>,0.202189852,0,0.3008130081,,1
2135,745650770008248320,2135,1,"while <user> and <user> talk about trump . demanding action on gun control , house democrats stage sit - in <user> <url>","while <user> and <user> talk about trump . demanding action on gun control , house democrats stage sit - in <user> <url>",User2135,0.645833333,1,demanding,0.744513062,0.708333333,1,while <user> and <user> talk about trump,2.427510605,0,1,while <user> and <user> talk about trump,2.556387351,2,1,demanding action on gun control,1.025770657,2,0,while <user> and <user> talk about trump,3.06836828,3,1,while <user> and <user> talk about trump,2.414978803,1,0,while,1.15018641,1,1.0,,5
2136,806974764950634496,2136,1,we will never keep up imagining - - and working - - to end gun violence . <hashtag> end gun violence </hashtag> <url>,we will never keep up imagining - - and working - - to end gun violence . <hashtag> end gun violence </hashtag> <url>,User2136,0.854166667,1,imagining,2.112572651,0.75,1,we will never keep up imagining,2.427390366,1,1,we will never keep up imagining,3.153264971,1,1,we will never keep up imagining,2.488413238,3,0,we,0.458116635,2,0,we,0.363478943,1,0,we,0.373440875,1,1.0,,0
2137,827297391632117760,2137,1,horrifying . an affront not only to common sense but also real ( non - alternative ) facts about gun violence . <url>,horrifying . an affront not only to common sense but also real ( non - alternative ) facts about gun violence . <url>,User2137,0.3125,1,horrifying,0.91448558,0.3125,1,facts about gun violence,2.427316135,2,1,affront not only to common sense but also real,2.764236093,1,1,an affront not only to common sense but also,2.720791084,2,0,affront not only to common sense but also real,2.663184602,2,1,horrifying,2.082608048,1,0,horrifying,1.631570306,0,0.3095238095,,7
2138,749409268646842368,2138,1,". <user> be better , mike . be better , for elbow . he needed you then and you let him get shot . end gun violence . pass common - sense gun laws",". <user> be better , mike . be better , for elbow . he needed you then and you let him get shot . end gun violence . pass common - sense gun laws",User2138,0.4375,1,let him get shot,2.721846102,0.666666667,1,needed you then and you let him get shot,2.426755853,3,1,shot,1.766691072,2,1,needed you then and you let him get shot,2.565361727,2,0,<user> be better,2.365234462,3,1,needed you then and you let him get shot,2.69519659,1,0,needed you then and you let him get shot,1.842394807,1,1.0,,2
2139,741919687370506240,2139,1,mass shooting hit in orlando gay club early this morning in state w / lax gun control laws during 2 nd weekend of pride . <hashtag> prayfor orlando </hashtag>,mass shooting hit in orlando gay club early this morning in state w / lax gun control laws during 2 nd weekend of pride . <hashtag> prayfor orlando </hashtag>,User2139,0.354166667,1,gun control laws during 2 nd weekend of pride,2.689456027,0.25,1,lax gun control laws during 2 nd weekend of,2.426648127,2,1,gun control laws during 2 nd weekend of pride,2.304981629,0,1,lax gun control laws during,2.080557069,3,0,prayfor orlando,2.488250754,2,0,lax,1.575299848,1,0,mass,0.766501781,0,0.5,,4
2140,745290555056357376,2140,1,"samantha bee tears into republicans , "" puppets of the <allcaps> nra </allcaps> , "" for blocking gun control <url> via <user>","samantha bee tears into republicans , "" puppets of the <allcaps> nra </allcaps> , "" for blocking gun control <url> via <user>",User2140,0.375,1,blocking,1.80415217,0.416666667,1,for blocking gun control <url> via,2.426322277,0,1,for blocking gun control <url> via,2.238544752,0,0,puppets of the <allcaps> nra </allcaps>,2.504525277,2,0,for blocking gun control <url> via,3.306756197,0,1,samantha bee tears into republicans,2.881039106,1,0,samantha,0.916480408,0,0.3008130081,,6
2141,745220582267039745,2141,1,the key issue is keeping assault guns away from the hands of criminals . gun control must be effectively addressed by congress !,the key issue is keeping assault guns away from the hands of criminals . gun control must be effectively addressed by congress !,User2141,0.604166667,0,is keeping assault guns away from the hands of,2.80463455,0.729166667,1,keeping assault guns away from the hands of criminals,2.426120348,3,1,key issue is keeping assault guns away,3.405136351,2,0,issue is keeping assault guns away from the hands,1.965752424,2,0,keeping assault guns away from the hands of criminals,2.297317781,3,0,be effectively addressed by congress,2.97373781,1,0,the,0.300230616,1,1.0,,2
2142,796425764757344256,2142,0,"<user> black woman : sounds awesome , weed : no , english only edu . : sure but they should learn english if you live here , gun control : no","<user> black woman : sounds awesome , weed : no , english only edu . : sure but they should learn english if you live here , gun control : no",User2142,0.479166667,1,black,1.073507643,0.5,1,learn english if you live here,2.425500702,0,0,but they should learn english if you,3.033010868,0,1,they should learn,2.324442428,2,0,but they should learn english if you live here,2.340033846,2,0,<user>,0.302832306,1,0,<user>,0.19434021,0,0.3095238095,,0
2143,753547524632416256,2143,0,"<allcaps> nba </allcaps> stars open <hashtag> esp ys </hashtag> urging end to profiling , gun violence <user> <url>","<allcaps> nba </allcaps> stars open <hashtag> esp ys </hashtag> urging end to profiling , gun violence <user> <url>",User2143,0.791666667,1,urging,1.975055308,0.583333333,0,<allcaps> nba </allcaps> stars open,2.425244596,3,1,stars,1.475130607,2,1,esp ys </hashtag> urging end to profiling,2.5566552,2,0,<allcaps> nba </allcaps> stars open,3.140244989,2,0,<allcaps>,0.425665801,1,0,<allcaps>,0.309188645,0,0.0,,2
2144,745648083925557248,2144,0,"guns , guns , guns . <repeated> what is a criminal background check and is it the answer for gun control ? what do gun control . <repeated> <url>","guns , guns , guns . <repeated> what is a criminal background check and is it the answer for gun control ? what do gun control . <repeated> <url>",User2144,0.5,0,is a criminal background check,2.665903866,0.375,0,check and is it the answer for gun control,2.424739444,0,0,a criminal background check and is it the answer,2.170715145,1,0,criminal,0.67330561,2,0,check and is it the answer for gun control,2.755165137,2,1,guns,0.717663821,1,0,guns,0.616618165,0,0.3095238095,,0
2145,742894755076526084,2145,0,call us gun crazy people but when the government starts taking control of our lives and no can defend themselves youll be thinking otherwise,call us gun crazy people but when the government starts taking control of our lives and no can defend themselves youll be thinking otherwise,User2145,0.1875,0,lives and no can defend themselves youll be thinking,2.517631709,0.25,0,lives and no can defend themselves youll be thinking,2.424697994,2,0,lives and no can defend themselves youll be thinking,2.729261816,0,0,lives and no can defend themselves youll be thinking,3.381976366,3,0,our lives and,2.93708354,2,0,call,1.766493487,1,0,call,1.732708752,0,0.3333333333,,4
2146,741726696479576064,2146,1,this is just so sad and shocking to hear . <allcaps> rip </allcaps> <user> gun violence needs to end <allcaps> now </allcaps> ! <repeated> <hashtag> pray for christina </hashtag> <hashtag> rip christina grimmie </hashtag>,this is just so sad and shocking to hear . <allcaps> rip </allcaps> <user> gun violence needs to end <allcaps> now </allcaps> ! <repeated> <hashtag> pray for christina </hashtag> <hashtag> rip christina grimmie </hashtag>,User2146,0.083333333,1,rip christina grimmie,2.851937118,0.291666667,1,</allcaps> <user> gun violence needs to end <allcaps> now,2.424215655,2,1,<user> gun violence needs to end <allcaps> now </allcaps>,2.218264467,1,1,<allcaps> rip </allcaps> <user> gun violence needs,2.007111453,3,0,pray for christina </hashtag>,3.054434057,2,0,this is,1.073830145,1,0,this,0.381078413,1,1.0,,7
2147,763248540336394240,2147,1,"if <user> will not port rocketslime3 to na , nothing you can do folks . although the second amendment people , maybe there is , i dont know","if <user> will not port rocketslime3 to na , nothing you can do folks . although the second amendment people , maybe there is , i dont know",User2147,0.479166667,1,dont,1.780972304,0.270833333,1,if <user> will not port rocketslime3 to na,2.423885412,0,1,if <user> will not port rocketslime3 to na,2.163543956,1,1,amendment,0.223161244,2,0,<user>,0.232190187,0,1,if <user> will not port rocketslime3 to na,2.867544864,1,0,if,0.364207817,0,0.4363636364,,6
2148,744384786337259520,2148,1,<user> it ' s not enough to pray for victims in orlando . you need to fight for them on monday as my senator . plz vote for gun control .,<user> it ' s not enough to pray for victims in orlando . you need to fight for them on monday as my senator . plz vote for gun control .,User2148,0.604166667,1,enough,0.401192494,0.729166667,1,to fight for them on monday as my senator,2.423767853,3,1,not,0.738169852,2,1,to fight for them on monday as my senator,2.583149637,3,0,to fight for them on monday as my senator,3.276395653,3,0,plz vote for gun control,3.066185545,1,0,<user>,0.184880625,1,1.0,,8
2149,746359691593277440,2149,0,"i love how <hashtag> liberals </hashtag> point to the uk abt . gun control , but the sec . they start voting for ltd . govt . the uk is suddenly retarded","i love how <hashtag> liberals </hashtag> point to the uk abt . gun control , but the sec . they start voting for ltd . govt . the uk is suddenly retarded",User2149,0.270833333,1,liberals </hashtag> point to the uk abt,2.801273148,0.395833333,0,they start voting for ltd,2.423533405,0,0,they start voting for ltd,2.278442027,1,1,liberals </hashtag> point,2.089346755,2,0,start,1.17872248,2,0,i,0.26005878,1,0,i,0.246272951,0,0.3095238095,,0
2150,743564951407595520,2150,1,really mccain ? i think right - wing hatred against <allcaps> lbgt </allcaps> community probably is and lack of gun control is to blame . <url>,really mccain ? i think right - wing hatred against <allcaps> lbgt </allcaps> community probably is and lack of gun control is to blame . <url>,User2150,0.333333333,0,blame,1.238795291,0.520833333,1,is and lack of gun control is to blame,2.423140598,2,1,is and lack of gun control is to blame,2.375792037,0,0,wing hatred against <allcaps> lbgt,2.932611828,0,0,is and lack of gun control is to blame,2.367566706,0,1,i think right,2.553310366,1,0,really,0.942831774,0,0.4166666667,,1
2151,763412490696822784,2151,1,"donald trump sounds like he just read the constitution for the 1 st time & is keen to let everyone know : "" 2 nd amendment people "" < eye roll >","donald trump sounds like he just read the constitution for the 1 st time & is keen to let everyone know : "" 2 nd amendment people "" < eye roll >",User2151,0.166666667,1,amendment,0.63651882,0.416666667,1,eye roll,2.42282777,0,1,donald trump sounds like he just read,1.888815785,1,1,eye roll,1.955036386,2,0,eye roll,2.583215246,0,1,sounds like he just read the constitution for the,3.412473958,1,0,donald,0.526031455,0,0.3008130081,,6
2152,745740901113176065,2152,1,<user> i am tired of peoples vacation pictures and their stupid views on politics and gun control . i am irritated .,<user> i am tired of peoples vacation pictures and their stupid views on politics and gun control . i am irritated .,User2152,0.104166667,1,am irritated,2.70580084,0.291666667,1,and their stupid views on politics and gun control,2.422765793,0,1,and their stupid views on politics and gun control,2.349360227,1,1,politics and,2.004716226,2,0,<user>,0.219811885,2,0,<user>,0.297779279,1,0,<user>,0.184031993,0,0.3095238095,,0
2153,759010850350829569,2153,1,"<user> you were kind to me at the students <number> gun control meet n greet in <number> , & you are kind now . i long for the days of true debate .","<user> you were kind to me at the students <number> gun control meet n greet in <number> , & you are kind now . i long for the days of true debate .",User2153,0.8125,1,debate,0.637063078,0.333333333,1,the students <number> gun control meet n greet in,2.422590585,3,1,students <number> gun control meet n greet in <number>,2.788746733,2,1,debate,0.565221111,2,0,for the days,2.291164962,3,1,<user> you were kind to me at the students,3.517242648,1,0,<user>,0.203143877,1,1.0,,2
2154,783480300881969155,2154,1,we can have sensible gun reform & still support 2 nd amendment ty <user> for a balanced plan to protect police & communities <hashtag> vp debate </hashtag>,we can have sensible gun reform & still support 2 nd amendment ty <user> for a balanced plan to protect police & communities <hashtag> vp debate </hashtag>,User2154,0.895833333,1,2 nd amendment ty,3.246203233,0.729166667,1,ty <user> for a balanced plan to protect police,2.422211815,3,1,gun,0.291734955,2,1,ty <user> for a balanced plan to protect police,2.48697555,3,0,we can have,2.652577373,2,0,plan,1.492668811,1,0,we,0.388355083,1,1.0,,2
2155,745714950174294017,2155,0,"master gun control plan , so familiar . 1 st it was register as jew . then take away jew rights . then collect up jews . then destroy <hashtag> gun control </hashtag>","master gun control plan , so familiar . 1 st it was register as jew . then take away jew rights . then collect up jews . then destroy <hashtag> gun control </hashtag>",User2155,0.3125,0,1 st it was register as jew,1.758572602,0.270833333,0,then take away jew rights,2.421181883,2,0,1 st it was register as jew,1.857944529,0,0,take away jew rights,2.761474166,2,0,1 st it was register as jew,3.152122564,2,0,master,1.621945238,1,0,master,1.709327355,0,0.3095238095,,4
2156,744925297640824833,2156,1,<hashtag> not one more </hashtag> parent should have to lose a child to gun violence . thank you to <user> for continuing to speak out . <url>,<hashtag> not one more </hashtag> parent should have to lose a child to gun violence . thank you to <user> for continuing to speak out . <url>,User2156,0.8125,1,lose a,1.659059198,0.791666667,1,thank you to <user> for continuing to speak out,2.419584942,3,1,have to lose a child,3.389521595,2,1,should have to lose a child to gun violence,2.883156514,3,0,thank you to <user> for continuing to speak out,3.499446321,2,0,not,0.809606024,1,0,thank you to <user> for continuing to speak out,2.022243898,1,0.8709677419,,2
2157,743215687347363840,2157,0,"if you support gun control please look at what happened with the u.s.s.r , england , china & england after they banned guns . <hashtag> gun control now </hashtag>","if you support gun control please look at what happened with the u.s.s.r , england , china & england after they banned guns . <hashtag> gun control now </hashtag>",User2157,0.541666667,0,control please look at what happened with the u.s.s.r,2.083559377,0.666666667,0,you support gun control please look at what happened,2.419413391,2,0,england after they banned guns,2.831398247,1,0,england after they banned guns,2.549419558,2,0,control please look at what happened with the u.s.s.r,2.140660692,2,1,you,0.250516514,1,0,if,0.380013614,0,0.3095238095,,7
2158,785164619979427840,2158,0,"<user> <user> will ask about gun control , abortion , sanctuary cities , and gun control , , there is so much we need to hear from both","<user> <user> will ask about gun control , abortion , sanctuary cities , and gun control , , there is so much we need to hear from both",User2158,0.666666667,0,will ask about gun control,2.799379688,0.5,0,<user> <user> will ask about gun control,2.419402325,0,0,will ask about gun control,2.579792918,2,0,abortion,0.450544366,2,0,much we need to hear from,2.244859269,2,0,ask,1.096264619,1,0,<user>,0.197225947,1,0.7272727273,,5
2159,743309560069267461,2159,0,"gun control laws are about as meaningful as a shit flavored lollipop . it takes a lost individual to cause harm , not the weapon itself .","gun control laws are about as meaningful as a shit flavored lollipop . it takes a lost individual to cause harm , not the weapon itself .",User2159,0.083333333,0,are about as meaningful as a shit flavored lollipop,2.088040202,0.541666667,0,are about as meaningful as a shit flavored lollipop,2.419350635,2,0,are about as meaningful as a shit flavored lollipop,2.862888868,1,0,control laws,0.6965735,2,0,it takes a lost individual to cause harm,2.878480349,2,1,gun,0.278182102,1,0,gun,0.302679353,0,0.0666666667,,7
2160,742795481823256576,2160,0,"how about ' overly simplistic ' gun bans , you stupid diversity hire ? vet your own employees first - - terr worked for <allcaps> dhs </allcaps> <url>","how about ' overly simplistic ' gun bans , you stupid diversity hire ? vet your own employees first - - terr worked for <allcaps> dhs </allcaps> <url>",User2160,0.083333333,0,vet your own employees first,1.911339394,0.375,0,terr worked for <allcaps> dhs </allcaps>,2.416275382,0,0,terr worked for <allcaps> dhs,1.799856877,1,0,stupid diversity,1.882175632,2,0,terr worked for <allcaps> dhs </allcaps>,3.590871767,2,0,how about,2.290359184,1,0,how,0.406211194,0,0.0666666667,,0
2161,745666155491246084,2161,1,how can <allcaps> gop </allcaps> members claim to be pro life and anti common - sense gun control ? <hashtag> no bill no break </hashtag>,how can <allcaps> gop </allcaps> members claim to be pro life and anti common - sense gun control ? <hashtag> no bill no break </hashtag>,User2161,0.333333333,1,be,1.682649155,0.354166667,1,members claim to be pro life and anti common,2.415974534,2,1,members claim to be pro life and anti common,3.497384019,0,1,members claim to be pro life and anti common,2.300558816,2,0,no bill no break,0.626854538,2,1,members claim,2.153241126,1,0,how,0.411655458,0,0.3095238095,,4
2162,743269735261933569,2162,1,"if the <user> was who he says he is , he would stand up to the gun lobby and help <hashtag> make america great again < \ hashtag > by stopping gun violence","if the <user> was who he says he is , he would stand up to the gun lobby and help <hashtag> make america great again < \ hashtag > by stopping gun violence",User2162,0.625,1,stopping,1.876665439,0.75,0,by stopping gun,2.415798128,3,1,gun,0.207895184,0,1,he would stand up,2.017294187,3,0,make america great,2.427114277,1,0,<user> was who he says he is,2.781619604,1,0,if,0.381844914,1,1.0,,3
2163,741686812666646528,2163,0,"christina grimmie is not special , many people die every year from gun violence in the <allcaps> usa </allcaps> , this case should not receive special attention .","christina grimmie is not special , many people die every year from gun violence in the <allcaps> usa </allcaps> , this case should not receive special attention .",User2163,0.354166667,0,die every year,2.465483631,0.458333333,1,die every year from gun violence in the <allcaps>,2.415551745,2,0,year from gun violence in the <allcaps> usa </allcaps>,2.479583553,0,1,christina grimmie is,2.070219431,2,0,receive special attention,2.538148023,2,0,christina,1.299989194,1,0,christina grimmie,1.260592861,0,0.3095238095,,4
2164,759170161999962112,2164,0,<user> <user> <user> & remember the great success of fast & furious that was a terrific gun control act ! <user>,<user> <user> <user> & remember the great success of fast & furious that was a terrific gun control act ! <user>,User2164,0.541666667,0,furious that was a terrific gun control,3.299473041,0.479166667,0,gun control act,2.415227412,0,0,gun,0.218346294,1,0,fast,0.637604431,2,0,furious that was a terrific gun control act,2.998974968,2,1,furious,0.912829762,1,0,<user>,0.194097717,0,0.3095238095,,0
2165,742880179941478400,2165,1,""" i ’ ve never seen a world without gun violence . millennials in general haven ’ t . "" <url> <hashtag> gun control now </hashtag> <hashtag> we are orlando </hashtag>",""" i ’ ve never seen a world without gun violence . millennials in general haven ’ t . "" <url> <hashtag> gun control now </hashtag> <hashtag> we are orlando </hashtag>",User2165,0.458333333,1,seen a,2.13220087,0.354166667,1,’ ve never seen a world without gun violence,2.41434882,3,1,’ ve never seen a world without gun violence,3.006045729,0,1,seen a world without gun violence,3.222524231,2,0,orlando,0.447116533,2,0,i,0.293440616,1,0,’ ve never seen a world without gun violence,1.899181801,1,1.0,,9
2166,782571146462031872,2166,1,"great syracuse show <user> - you are my hero ! thanks for mentioning gun control in an audience of upstate nyers ! very "" <allcaps> brave </allcaps> "" <url>","great syracuse show <user> - you are my hero ! thanks for mentioning gun control in an audience of upstate nyers ! very "" <allcaps> brave </allcaps> "" <url>",User2166,0.9375,1,mentioning,2.219733494,0.875,1,mentioning gun control in an audience of upstate nyers,2.414169307,3,0,mentioning gun control in an audience of upstate nyers,3.404803912,2,1,mentioning,0.890200982,3,0,mentioning gun control in an audience of upstate nyers,2.279343578,2,1,you,0.275535115,1,0,great,0.760043478,1,1.0,,2
2167,743649214580797440,2167,0,"<user> <user> <allcaps> if dc was doing its job </allcaps> , <allcaps> no need for gun control discussion at all </allcaps> . <hashtag> unconspiracy </hashtag>","<user> <user> <allcaps> if dc was doing its job </allcaps> , <allcaps> no need for gun control discussion at all </allcaps> . <hashtag> unconspiracy </hashtag>",User2167,0.291666667,1,dc was doing,2.629857602,0.375,1,no need for gun control discussion at all </allcaps>,2.414162523,0,0,no need for gun control discussion at all </allcaps>,2.825457351,0,1,no need,1.831224601,2,0,unconspiracy,1.399324492,3,0,<allcaps> no need for gun control discussion,3.020428133,1,0,<user>,0.198040924,0,0.35,,0
